nctId,status,enrollment,enrollment_type,extracted_score,Type_I,Type_II,Type_III,Type_IV,Type_V,Type_VI,facility,city,state,zip,latitude,longitude,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_Black_or_African_American,Race_White,Race_More_than_one_race,Race_Unknown_or_Not_Reported
NCT05328388,COMPLETED,50,ACTUAL,All,1,1,1,1,1,1,Media Lab Science,Los Angeles,California,91604,34.05223,-118.24368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02823496,COMPLETED,60,ACTUAL,"I, II, III",1,1,1,0,0,0,N/A,Piscataway,New Jersey,08854,40.49927,-74.39904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06369727,COMPLETED,250,ACTUAL,All,1,1,1,1,1,1,"TKL Research, Inc",Fair Lawn,New Jersey,07410,40.94038,-74.13181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05093569,UNKNOWN,35,ESTIMATED,I-IV,1,1,1,1,0,0,AMCR Institute,San Diego,California,92025,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03456674,ACTIVE_NOT_RECRUITING,10,ESTIMATED,I-IV,1,1,1,1,0,0,Laser and Skin Surgery Center of New York,New York,New York,10016,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02935660,COMPLETED,27,ACTUAL,I-VI,1,1,1,1,1,1,Cutera Research Clinic,Brisbane,California,94005,37.68077,-122.39997,0.0,3.0,2.0,1.0,21.0,0.0,0.0
NCT02935660,COMPLETED,27,ACTUAL,I-VI,1,1,1,1,1,1,Skin Care Physicians,Chestnut Hill,Massachusetts,02467,42.33065,-71.16616,0.0,3.0,2.0,1.0,21.0,0.0,0.0
NCT04040933,COMPLETED,36,ACTUAL,"II, III",0,1,1,0,0,0,Thomas J. Stephens,Richardson,Texas,75081,32.94818,-96.72972,0.0,3.0,0.0,0.0,33.0,0.0,0.0
NCT06801795,RECRUITING,8,ESTIMATED,I-VI,1,1,1,1,1,1,University of Miami,Miami,Florida,33136,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03322475,UNKNOWN,20,ESTIMATED,I-V,1,1,1,1,1,0,Scripps Clinical Research Services,La Jolla,California,92037,32.84727,-117.2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04181476,ACTIVE_NOT_RECRUITING,12,ACTUAL,III-IV,0,0,1,1,0,0,"Department of Dermatology, Henry Ford Medical Center, 3031 West Grand Boulevard,",Detroit,Michigan,48202,42.33143,-83.04575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02825017,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01225354,COMPLETED,20,ACTUAL,I-VI,1,1,1,1,1,1,DeNova Research,Chicago,Illinois,60611,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06421207,COMPLETED,6,ACTUAL,I-VI,1,1,1,1,1,1,Dallas Plastic Surgery Institute,Dallas,Texas,75231,32.78306,-96.80667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03906253,RECRUITING,72,ESTIMATED,"I, II",1,1,0,0,0,0,Dayton VA Medical Center,Dayton,Ohio,45428,39.75895,-84.19161,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05841628,RECRUITING,15,ESTIMATED,I-VI,1,1,1,1,1,1,"Wellman Center for Photomedicine, Harvard Medical School",Boston,Massachusetts,02114,42.35843,-71.05977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01438047,WITHDRAWN,N/A,ACTUAL,I-VI,1,1,1,1,1,1,BWH,Boston,Massachusetts,02115,42.35843,-71.05977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05226104,COMPLETED,30,ACTUAL,I-IV,1,1,1,1,0,0,UT Southwestern Department of Plastic Surgery,Dallas,Texas,75390,32.78306,-96.80667,0.0,0.0,0.0,0.0,23.0,4.0,0.0
NCT03276065,UNKNOWN,302,ESTIMATED,All,1,1,1,1,1,1,Nationwide Children's Hospital,Columbus,Ohio,43205,39.96118,-82.99879,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01885871,COMPLETED,20,ACTUAL,I-III,1,1,1,0,0,0,Cutera Research Center,Brisbane,California,94005,37.68077,-122.39997,0.0,0.0,0.0,0.0,20.0,0.0,0.0
NCT03057964,ACTIVE_NOT_RECRUITING,76,ACTUAL,I-VI,1,1,1,1,1,1,"Northwestern University Feinberg School of Medicine, Department of Dermatology",Chicago,Illinois,60611,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06604832,ACTIVE_NOT_RECRUITING,20,ESTIMATED,All,1,1,1,1,1,1,"K. Kay Durairaj, MD, A Medical Corp.",Pasadena,California,91105,34.14778,-118.14452,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04137263,COMPLETED,24,ACTUAL,I-VI,1,1,1,1,1,1,Cosmetic Laser Dermatology,San Diego,California,92121,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06271993,COMPLETED,27,ACTUAL,I-V,1,1,1,1,1,0,ALS Beauty and Personal Care,Torrance,California,90501,33.83585,-118.34063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03767400,COMPLETED,99,ACTUAL,I-III,1,1,1,0,0,0,Skinmedica Clinical Research and Innovation Center,Irvine,California,92612,33.66946,-117.82311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00922623,COMPLETED,93,ACTUAL,"IV, V, VI",0,0,0,1,1,1,Pearl E Grimes,Los Angeles,California,90036,34.05223,-118.24368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00922623,COMPLETED,93,ACTUAL,"IV, V, VI",0,0,0,1,1,1,Valerie Callender,Mitchellville,Maryland,20721,38.92,-76.808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00922623,COMPLETED,93,ACTUAL,"IV, V, VI",0,0,0,1,1,1,Jeanine B Downie,Montclair,New Jersey,07042,40.82593,-74.20903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02756988,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02779842,COMPLETED,6,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02885805,COMPLETED,11,ACTUAL,"I, II, IV",1,1,0,1,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02920502,COMPLETED,24,ACTUAL,I,1,0,0,0,0,0,University Hospitals Cleveland Medical Center,Cleveland,Ohio,44106,41.4995,-81.69541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01430195,COMPLETED,56,ACTUAL,III-VI,0,0,1,1,1,1,Henry Ford Medical Center,Detroit,Michigan,48202,42.33143,-83.04575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01430195,COMPLETED,56,ACTUAL,III-VI,0,0,1,1,1,1,The Mount Sinai School of Medicine,New York,New York,10029,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00947219,COMPLETED,79,ACTUAL,I-IV,1,1,1,1,0,0,"Abe Marcadis, M.D.",West Palm Beach,Florida,33409,26.71534,-80.05337,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00947219,COMPLETED,79,ACTUAL,I-IV,1,1,1,1,0,0,"David Goldberg, M.D.",Hackensack,New Jersey,07601,40.88593,-74.04347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00947219,COMPLETED,79,ACTUAL,I-IV,1,1,1,1,0,0,"Zoe Draelos, M.D.",High Point,North Carolina,27262,35.95569,-80.00532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00894244,COMPLETED,25,ACTUAL,I-III,1,1,1,0,0,0,"Northwestern University Feinberg School of Medicine, Department of Dermatology",Chicago,Illinois,60611,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02930759,COMPLETED,3,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01771679,UNKNOWN,29,ESTIMATED,I-III,1,1,1,0,0,0,eStudy Site,La Mesa,California,91942,32.76783,-117.02308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01771679,UNKNOWN,29,ESTIMATED,I-III,1,1,1,0,0,0,Naval Medical Center San Diego,San Diego,California,92134,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03932162,RECRUITING,24,ESTIMATED,"I, II",1,1,0,0,0,0,Wright State Physicians,Fairborn,Ohio,45324,39.82089,-84.01938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03661697,COMPLETED,14,ACTUAL,I-IV,1,1,1,1,0,0,University of Miami,Miami,Florida,33136,25.77427,-80.19366,0.0,0.0,0.0,0.0,24.0,0.0,4.0
NCT02888626,COMPLETED,7,ACTUAL,I-VI,1,1,1,1,1,1,Cutera Research Center,Brisbane,California,94005,37.68077,-122.39997,0.0,3.0,0.0,0.0,4.0,0.0,0.0
NCT06473974,WITHDRAWN,N/A,ACTUAL,I-VI,1,1,1,1,1,1,"Delux Health Centre, LLC,",Miami Lakes,Florida,33014,25.90871,-80.30866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06473974,WITHDRAWN,N/A,ACTUAL,I-VI,1,1,1,1,1,1,Pioneer Clinical research,New York,New York,10016,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00520910,COMPLETED,10,ACTUAL,"II, III",0,1,1,0,0,0,University of Miami Skin Research Group Office,Miami,Florida,33136,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01491620,COMPLETED,24,ACTUAL,I-III,1,1,1,0,0,0,Zel Skin and Laser Specialists,Edina,Minnesota,55424,44.88969,-93.34995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02143960,COMPLETED,10,ACTUAL,I-VI,1,1,1,1,1,1,Coleman Center for Cosmetic Dermatologic Surgery,Metairie,Louisiana,70006,29.98409,-90.15285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02615912,COMPLETED,24,ACTUAL,"I, II, III",1,1,1,0,0,0,Reliance Clinical Testing Service,Irving,Texas,75062,32.81402,-96.94889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04841694,UNKNOWN,25,ESTIMATED,"II, III, IV",0,1,1,1,0,0,Integrative Skin Science and Research,Sacramento,California,95815,38.58157,-121.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03775031,UNKNOWN,20,ESTIMATED,I-II,1,1,0,0,0,0,Massachusetts General Hospital Clinical Unit for Research Trials and Outcomes in Skin,Boston,Massachusetts,02114,42.35843,-71.05977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00186563,COMPLETED,13,N/A,"II, III",0,1,1,0,0,0,Stanford University School of Medicine,Stanford,California,94305,37.42411,-122.16608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00714714,COMPLETED,25,ACTUAL,"I, II, III",1,1,1,0,0,0,A J&J CPPW Investigational Site,Broomall,Pennsylvania,19008,39.9815,-75.35658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03841032,COMPLETED,35,ACTUAL,I-III,1,1,1,0,0,0,"The Education & Research Foundation, Inc.",Lynchburg,Virginia,24501,37.41375,-79.14225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02751489,COMPLETED,35,ACTUAL,"I, II, III",1,1,1,0,0,0,N/A,Piscataway,New Jersey,08854,40.49927,-74.39904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04875715,RECRUITING,50,ESTIMATED,III-VI,0,0,1,1,1,1,"UC Davis Department of Dermatology, Clinical Trials Unit",Sacramento,California,95816,38.58157,-121.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03097835,COMPLETED,15,ACTUAL,II-IV,0,1,1,1,0,0,Steve Yoelin MD & Associates,Newport Beach,California,92663,33.61891,-117.92895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02857725,COMPLETED,12,ACTUAL,"I, II, III",1,1,1,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00647556,COMPLETED,30,ACTUAL,I-III,1,1,1,0,0,0,University of Michigan Department of Dermatology,Ann Arbor,Michigan,48109,42.27756,-83.74088,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03769779,COMPLETED,60,ACTUAL,I-V,1,1,1,1,1,0,"International Research Services, Inc.",Port Chester,New York,10573,41.00176,-73.66568,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04203745,COMPLETED,26,ACTUAL,I-V,1,1,1,1,1,0,Candela Institute for Excellence,Marlborough,Massachusetts,01752,42.34593,-71.55229,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02468453,UNKNOWN,60,ESTIMATED,I-VI,1,1,1,1,1,1,Scripps Clinic - Carmel Valley,San Diego,California,92130,32.71571,-117.16472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02468453,UNKNOWN,60,ESTIMATED,I-VI,1,1,1,1,1,1,Syneron Candela Institute for Education Clinic,Wayland,Massachusetts,01778,42.3626,-71.36145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02468453,UNKNOWN,60,ESTIMATED,I-VI,1,1,1,1,1,1,Zel Skin & Laser Specialists,Edina,Minnesota,55424,44.88969,-93.34995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02468453,UNKNOWN,60,ESTIMATED,I-VI,1,1,1,1,1,1,Laser and Skin Surgery Center of New York,New York,New York,10016,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03432195,COMPLETED,66,ACTUAL,All,1,1,1,1,1,1,Celerion,Tempe,Arizona,85283,33.41477,-111.90931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00025051,WITHDRAWN,N/A,ACTUAL,I-IV,1,1,1,1,0,0,Herbert Irving Comprehensive Cancer Center at Columbia University,New York,New York,10032,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02032407,COMPLETED,68,ACTUAL,"IV, V, VI",0,0,0,1,1,1,N/A,Washington D.C.,District of Columbia,N/A,38.89511,-77.03637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02910505,COMPLETED,8,ACTUAL,I-VI,1,1,1,1,1,1,Connecticut Skin Institute,Stamford,Connecticut,06905,41.05343,-73.53873,0.0,0.0,0.0,1.0,7.0,0.0,0.0
NCT01973166,COMPLETED,42,ACTUAL,I-IV,1,1,1,1,0,0,N/A,Brisbane,California,94005,37.68077,-122.39997,0.0,1.0,0.0,0.0,24.0,2.0,15.0
NCT03286283,COMPLETED,55,ACTUAL,III,0,0,1,0,0,0,Miami Plastic Surgery,Miami,Florida,33176,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03286283,COMPLETED,55,ACTUAL,III,0,0,1,0,0,0,Institute for Integrated Aesthetics,Sarasota,Florida,34237,27.33643,-82.53065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03286283,COMPLETED,55,ACTUAL,III,0,0,1,0,0,0,"Atlanta Dermatology, Vein & Research Center",Alpharetta,Georgia,30022,34.07538,-84.29409,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04352504,COMPLETED,40,ACTUAL,II-IV,0,1,1,1,0,0,UCLA Center for Human Nutrition,Los Angeles,California,90095,34.05223,-118.24368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00585247,COMPLETED,27,ACTUAL,I-VI,1,1,1,1,1,1,Beckman Laser Institute Medical and Surgical Cilnic,Irvine,California,92612,33.66946,-117.82311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03311191,TERMINATED,11,ACTUAL,"I, II, III, IV",1,1,1,1,0,0,Massachusetts General Hospital,Boston,Massachusetts,02114,42.35843,-71.05977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00473317,COMPLETED,6,ACTUAL,I-III,1,1,1,0,0,0,Creighton University,Omaha,Nebraska,68131,41.25626,-95.94043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03176485,COMPLETED,45,ESTIMATED,"II, III, IV",0,1,1,1,0,0,University of Arizona Cancer Center,Tucson,Arizona,85724,32.22174,-110.92648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06938815,ACTIVE_NOT_RECRUITING,10,ESTIMATED,IV-VI,0,0,0,1,1,1,New York Harbor VA Brooklyn Campus,Brooklyn,New York,11209,40.6501,-73.94958,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05012735,COMPLETED,41,ACTUAL,I-VI,1,1,1,1,1,1,SGS Stephens Inc.,Richardson,Texas,75081,32.94818,-96.72972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02029716,COMPLETED,109,ACTUAL,I-IV,1,1,1,1,0,0,Medpace Clinical Pharmacology Unit,Cincinnati,Ohio,45212,39.12711,-84.51439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06469398,ACTIVE_NOT_RECRUITING,50,ACTUAL,I-VI,1,1,1,1,1,1,Dermatology of Boca,Boca Raton,Florida,33431,26.35869,-80.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06469398,ACTIVE_NOT_RECRUITING,50,ACTUAL,I-VI,1,1,1,1,1,1,"Schweiger Dermatology PC, Reseach Division",Hackensack,New Jersey,07601,40.88593,-74.04347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06469398,ACTIVE_NOT_RECRUITING,50,ACTUAL,I-VI,1,1,1,1,1,1,Bellaire Dermatology Associates,Bellaire,Texas,77401,29.70579,-95.45883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02621593,COMPLETED,44,ACTUAL,I-IV,1,1,1,1,0,0,Gaster Eye Center,Beverly Hills,California,90211,34.07362,-118.40036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02621593,COMPLETED,44,ACTUAL,I-IV,1,1,1,1,0,0,Dell Laser Consultants,Austin,Texas,78746,30.26715,-97.74306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02750475,COMPLETED,35,ACTUAL,"I, II, III",1,1,1,0,0,0,N/A,Piscataway,New Jersey,08854,40.49927,-74.39904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00818311,COMPLETED,100,ACTUAL,I-VI,1,1,1,1,1,1,"Thomas Stephens and Associates, Inc",Carrollton,Texas,75006,32.95373,-96.89028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01281644,COMPLETED,23,ACTUAL,I-III,1,1,1,0,0,0,Northwestern University,Chicago,Illinois,60611,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,"Total Skin and Beauty Dermatology Center, PC",Birmingham,Alabama,35205,33.52066,-86.80249,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,First OC Dermatology,Fountain Valley,California,92708,33.70918,-117.95367,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,"Center For Dermatology Clinical Research, Inc.",Fremont,California,94538,37.54827,-121.98857,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Axon Clinical Research,Inglewood,California,90301,33.96168,-118.35313,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Avance Clinical Trials Inc,Laguna Niguel,California,92677,33.52253,-117.70755,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Dermatology Research Associates,Los Angeles,California,90045,34.05223,-118.24368,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,"Wallace Medical Group, Inc.",Los Angeles,California,90056,34.05223,-118.24368,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Cura Clinical Research,Palmdale,California,93551,34.57943,-118.11646,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,University of California Davis (UC Davis) Comprehensive Cancer Center,Sacramento,California,95816,38.58157,-121.4944,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Clinical Science Institute,Santa Monica,California,90404,34.01949,-118.49138,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Cura Clinical Research,Sherman Oaks,California,91403,34.15112,-118.44925,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,UConn Health,Farmington,Connecticut,06030-2840,41.71982,-72.83204,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Encore Medical Research of Boynton Beach,Boynton Beach,Florida,33436,26.52535,-80.06643,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,"Skin Care Research, Inc",Hollywood,Florida,33021,26.0112,-80.14949,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Solutions Through Advanced Research,Jacksonville,Florida,32256,30.33218,-81.65565,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Miami Dermatology and Laser Research,Miami,Florida,33173,25.77427,-80.19366,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,"Savin Medical Group, LLC",Miami Lakes,Florida,33014,25.90871,-80.30866,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,PureSkin Dermatology,Orlando,Florida,32819,28.53834,-81.37924,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Skin Care Physicians of Georgia,Macon,Georgia,31217,32.84069,-83.6324,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Advanced Medical Research,Sandy Springs,Georgia,30328,33.92427,-84.37854,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,"Dawes Fretzin Clinical Research Group, LLC",Indianapolis,Indiana,46250,39.76838,-86.15804,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,"Allcutis Research, Inc.",Beverly,Massachusetts,01915,42.55843,-70.88005,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Oakland Hills Dermatology,Auburn Hills,Michigan,48326,42.68753,-83.2341,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Revival Research Institute - Troy,Troy,Michigan,48084,42.60559,-83.14993,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Washington University School of Medicine,St Louis,Missouri,63110,38.62727,-90.19789,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,"Skin Specialists, P.C",Omaha,Nebraska,68144,41.25626,-95.94043,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Sadick Research Group,New York,New York,10075,40.71427,-74.00597,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Wilmington Health Family Medicine,Wilmington,North Carolina,28411,34.23556,-77.94604,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Dermatology & Laser Center of Charleston,Charleston,South Carolina,29407,32.77632,-79.93275,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,"Arlington Research Center, Inc",Arlington,Texas,76011,32.73569,-97.10807,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Clinical Trial Network,Houston,Texas,77074,29.76328,-95.36327,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Progressive Clinical Research,San Antonio,Texas,78213,29.42412,-98.49363,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Texas Dermatology and Laser Specialists,San Antonio,Texas,78218,29.42412,-98.49363,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Dermatology Clinical Research Center of San Antonio,San Antonio,Texas,78229,29.42412,-98.49363,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,Complete Dermatology,Sugar Land,Texas,77479,29.61968,-95.63495,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT05372419,COMPLETED,90,ACTUAL,IV-VI,0,0,0,1,1,1,"Virginia Clinical Research, Inc.",Norfolk,Virginia,23502,36.84681,-76.28522,6.0,10.0,4.0,70.0,0.0,0.0,0.0
NCT02995044,TERMINATED,5,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06571799,COMPLETED,30,ACTUAL,All,1,1,1,1,1,1,Ablon Skin Institute & Research Center,Manhattan Beach,California,90266,33.88474,-118.41091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04153188,COMPLETED,34,ACTUAL,I-VI,1,1,1,1,1,1,"Dermatology, Laser & Vein Specialists of the Carolinas",Charlotte,North Carolina,28207,35.22709,-80.84313,0.0,2.0,0.0,0.0,58.0,0.0,0.0
