nctId,status,enrollment,enrollment_type,last_update_year,extracted_score,Type_I,Type_II,Type_III,Type_IV,Type_V,Type_VI,facility,city,state,zip,latitude,longitude,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_Black_or_African_American,Race_White,Race_More_than_one_race,Race_Unknown_or_Not_Reported,search_query,place_name,phase,central_contacts,overall_officials
NCT05981118,ENROLLING_BY_INVITATION,40.0,ESTIMATED,2025,III,0,0,1,0,0,0,Wake Forest University Health Sciences Department of Dermatology,Winston-Salem,North Carolina,27157,36.07830939999999,-80.3335392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wake Forest University Health Sciences Department of Dermatology, Winston-Salem, North Carolina 27157",Atrium Health Wake Forest Baptist Dermatology - Country Club,"PHASE2, PHASE3",[],"[{'name': 'Steven R Feldman, MD, PhD', 'affiliation': 'Wake Forest University Health Sciences', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05386368,TERMINATED,1.0,ACTUAL,2024,"I, II",1,1,0,0,0,0,Wake Forest University Health Sciences,Winston-Salem,North Carolina,27157,36.13700800000001,-80.275307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wake Forest University Health Sciences, Winston-Salem, North Carolina 27157",Wake Forest University Health and Exercise Science Department,PHASE4,[],"[{'name': 'Joseph Molnar, MD, PhD', 'affiliation': 'Wake Forest University Health Sciences', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01831180,COMPLETED,50.0,ACTUAL,2018,I-IV,1,1,1,1,0,0,Wake Forest School of Medicine - Dermatology Clinic,Winston-Salem,North Carolina,27157,36.07830939999999,-80.3335392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Wake Forest School of Medicine - Dermatology Clinic, Winston-Salem, North Carolina 27157",Atrium Health Wake Forest Baptist Dermatology - Country Club,N/A,[],"[{'name': 'Amy McMichael, MD', 'affiliation': 'Wake Forest University Health Sciences', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01147172,COMPLETED,100.0,ACTUAL,2017,"IV, V, VI",0,0,0,1,1,1,Vitiligo and Pigmentation Inst of Southern California,Los Angeles,California,90036,34.0620079,-118.3521759,3.0,1.0,0.0,41.0,0.0,2.0,53.0,"Vitiligo and Pigmentation Inst of Southern California, Los Angeles, California 90036",Vitiligo & Pigmentation Institute of Southern California,NA,[],"[{'name': 'Frederic Brandt, MD', 'affiliation': 'Dermatology Research Institute, LLC', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'William P Coleman, MD', 'affiliation': 'Private Practice', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Michael Gold, MD', 'affiliation': 'Tennessee Clinical Research Center', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Alicia Barba, MD', 'affiliation': 'International Dermatology Research, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Andrew Alexis, MD', 'affiliation': ""St. Luke's-Roosevelt Hospital Center"", 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Michael Jarratt, MD', 'affiliation': 'Derm Research, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Pearl Grimes, MD', 'affiliation': 'Vitiligo & Pigmentation Institute of Southern California', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Marta Rendon, MD', 'affiliation': 'Skin Care Research, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Eduardo Tschen, MD', 'affiliation': 'Academic Dermatology Associates', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06099080,ACTIVE_NOT_RECRUITING,10.0,ESTIMATED,2024,"IV, V, VI",0,0,0,1,1,1,Vitiligo & Pigmentation Institute of Southern California,Los Angeles,California,90036,34.0620079,-118.3521759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Vitiligo & Pigmentation Institute of Southern California, Los Angeles, California 90036",Vitiligo & Pigmentation Institute of Southern California,PHASE2,[],[]
NCT06349356,COMPLETED,101.0,ACTUAL,2024,I-IV,1,1,1,1,0,0,Visionary Consultants Inc.,Lexington,Kentucky,40517,37.9724848,-84.4624087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Visionary Consultants Inc., Lexington, Kentucky 40517",Visionario21,NA,[],[]
NCT01347879,COMPLETED,153.0,ACTUAL,2014,I-VI,1,1,1,1,1,1,"Virginia Clinical Research, Inc.",Norfolk,Virginia,23507,36.8514109,-76.1927159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Virginia Clinical Research, Inc., Norfolk, Virginia 23507","Virginia Clinical Research, Inc.",PHASE2,[],"[{'name': 'David Pariser, MD', 'affiliation': 'Virginia Clinical Research, Inc.', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT00594425,COMPLETED,150.0,ACTUAL,2013,I-IV,1,1,1,1,0,0,"Virginia Clinical Research, Inc.",Norfolk,Virginia,23507,36.8514109,-76.1927159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Virginia Clinical Research, Inc., Norfolk, Virginia 23507","Virginia Clinical Research, Inc.",PHASE2,[],"[{'name': 'David Pariser, MD', 'affiliation': 'AAD', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05372419,COMPLETED,90.0,ACTUAL,2025,IV-VI,0,0,0,1,1,1,"Virginia Clinical Research, Inc.",Norfolk,Virginia,23502,36.8514109,-76.1927159,6.0,10.0,4.0,70.0,0.0,0.0,0.0,"Virginia Clinical Research, Inc., Norfolk, Virginia 23502","Virginia Clinical Research, Inc.",PHASE3,[],"[{'name': 'Call 1-877-CTLILLY (1-877-285-4559) or 1-317-615-4559 Mon - Fri 9 AM - 5 PM Eastern time (UTC/GMT - 5 hours, EST)', 'affiliation': 'Eli Lilly and Company', 'role': 'STUDY_DIRECTOR'}]"
NCT00933543,COMPLETED,107.0,ACTUAL,2013,I-VI,1,1,1,1,1,1,"Virginia Clinical Research, Inc.",Norfolk,Virginia,23507,36.8514109,-76.1927159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Virginia Clinical Research, Inc., Norfolk, Virginia 23507","Virginia Clinical Research, Inc.",PHASE2,[],"[{'name': 'Lawrence F. Eichenfield, M.D', 'affiliation': ""Children's Specialists of San Diego / Rady Children's Hospital San Diego"", 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03945383,COMPLETED,120.0,ACTUAL,2022,"I, II, III, IV",1,1,1,1,0,0,Virginia Clinical Research,Norfolk,Virginia,23502,36.8514109,-76.1927159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Virginia Clinical Research, Norfolk, Virginia 23502","Virginia Clinical Research, Inc.",NA,[],"[{'name': 'Rupal Trivedi, M.D.', 'affiliation': 'Great Lakes Clinical Trials', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'David Pariser, M.D.', 'affiliation': 'Virginia Clinical Research', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT00865878,TERMINATED,6.0,ACTUAL,2011,I-IV,1,1,1,1,0,0,Vanderbilt University Medical Center,Nashville,Tennessee,37204,36.1417928,-86.8009699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Vanderbilt University Medical Center, Nashville, Tennessee 37204",Vanderbilt University Medical Center,PHASE2,[],"[{'name': 'Stuart L Marcus, MD, PhD', 'affiliation': 'Sponsor GmbH', 'role': 'STUDY_DIRECTOR'}]"
NCT05807620,COMPLETED,40.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,"Validated Claim Support, LLC",Teaneck,New Jersey,07666,40.8725539,-74.00605019999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Validated Claim Support, LLC, Teaneck, New Jersey 07666",Validated Claim Support,NA,[],"[{'name': 'Anna Hardy', 'affiliation': 'Validated Claim Support', 'role': 'STUDY_DIRECTOR'}]"
NCT00922623,COMPLETED,93.0,ACTUAL,2013,"IV, V, VI",0,0,0,1,1,1,Valerie Callender,Mitchellville,Maryland,20721,38.9641902,-76.7961311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Valerie Callender, Mitchellville, Maryland 20721",Dr. Valerie Callender,NA,[],"[{'name': 'Rhoda Narins, MD', 'affiliation': 'Dermatology Surgery and Laser Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06317766,ENROLLING_BY_INVITATION,2.0,ESTIMATED,2024,I-IV,1,1,1,1,0,0,UT Soutwestern Medical Center,Dallas,Texas,75390,32.8126061,-96.8422515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"UT Soutwestern Medical Center, Dallas, Texas 75390",UT Southwestern Medical Center,NA,[],"[{'name': 'Shlomo Assa, President FACorp', 'affiliation': 'FA Corporation', 'role': 'STUDY_DIRECTOR'}, {'name': 'Jeffrey Kenkel, MD', 'affiliation': 'UT Southwestern Medical Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT04477187,COMPLETED,15.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,UT Southwestern Medical Center- Dept of Plastic Surgery,Dallas,Texas,75390,32.8158484,-96.8463936,0.0,0.0,0.0,0.0,15.0,0.0,0.0,"UT Southwestern Medical Center- Dept of Plastic Surgery, Dallas, Texas 75390",UT Southwestern Plastic Surgery Clinic,NA,[],"[{'name': 'Jeffrey Kenkel, MD', 'affiliation': 'UT Southwestern', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05493280,COMPLETED,20.0,ACTUAL,2025,"V, VI",0,0,0,0,1,1,UT Southwestern Medical Center- Dept of Plastic Surgery,Dallas,Texas,75390,32.8158484,-96.8463936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"UT Southwestern Medical Center- Dept of Plastic Surgery, Dallas, Texas 75390",UT Southwestern Plastic Surgery Clinic,NA,[],"[{'name': 'Jeffrey Kenkel, MD', 'affiliation': 'UT Southwestern- Department of Plastic Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03715049,COMPLETED,35.0,ACTUAL,2018,All,1,1,1,1,1,1,UT Southwestern Medical Center Dept. of Plastic Surgery,Dallas,Texas,75390-9132,32.8158484,-96.8463936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"UT Southwestern Medical Center Dept. of Plastic Surgery, Dallas, Texas 75390-9132",UT Southwestern Plastic Surgery Clinic,NA,[],"[{'name': 'Jeffrey M. Kenkel, MD', 'affiliation': 'UT Southwestern Medical Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05226104,COMPLETED,30.0,ACTUAL,2023,I-IV,1,1,1,1,0,0,UT Southwestern Department of Plastic Surgery,Dallas,Texas,75390,32.8158484,-96.8463936,0.0,0.0,0.0,0.0,23.0,4.0,0.0,"UT Southwestern Department of Plastic Surgery, Dallas, Texas 75390",UT Southwestern Plastic Surgery Clinic,NA,[],"[{'name': 'Abby Culver, MD', 'affiliation': 'UT Southwestern', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Jeffrey Kenkel, MD', 'affiliation': 'UT Southwestern', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06477172,RECRUITING,500.0,ESTIMATED,2025,All,1,1,1,1,1,1,US Dermatology Partners / Dermatology Associates of Tyler,Tyler,Texas,75703,32.2979021,-95.3177225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"US Dermatology Partners / Dermatology Associates of Tyler, Tyler, Texas 75703",U.S. Dermatology Partners Tyler on Dominion Plaza,N/A,"[{'name': 'Lisa Campbell, PhD', 'role': 'CONTACT', 'phone': '858-997-7447', 'email': 'lisa.campbell@acorn.me'}]","[{'name': 'Drew Taylor, PhD', 'affiliation': 'Acorn Biolabs', 'role': 'STUDY_CHAIR'}]"
NCT05482425,ACTIVE_NOT_RECRUITING,26.0,ACTUAL,2024,III,0,0,1,0,0,0,UPMC Aesthetic Plastic Surgery Center,Pittsburgh,Pennsylvania,15213,40.4352684,-79.95835369999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"UPMC Aesthetic Plastic Surgery Center, Pittsburgh, Pennsylvania 15213",UPMC Aesthetic Plastic Surgery,NA,[],"[{'name': 'J. Peter Rubin, MD', 'affiliation': 'University of Pittsburgh', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Patsy Simon, BS, RN, CCRC, CCRA, ACRP-PM', 'affiliation': 'University of Pittsburgh', 'role': 'STUDY_DIRECTOR'}]"
NCT00027976,WITHDRAWN,0.0,ACTUAL,2013,"I, II, III",1,1,1,0,0,0,University of Wisconsin Comprehensive Cancer Center,Madison,Wisconsin,53792-6164,43.0767766,-89.4314381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Wisconsin Comprehensive Cancer Center, Madison, Wisconsin 53792-6164",UW Health | Carbone Cancer Center,"PHASE2, PHASE3",[],"[{'name': 'Craig A. Elmets, MD', 'affiliation': 'University of Alabama at Birmingham', 'role': 'STUDY_CHAIR'}]"
NCT04893577,ENROLLING_BY_INVITATION,20.0,ESTIMATED,2024,"II, III",0,1,1,0,0,0,University of Utah MidValley Dermatology,Murray,Utah,84107,40.6387337,-111.8850894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Utah MidValley Dermatology, Murray, Utah 84107","Midvalley Health Center, Murray",PHASE2,[],"[{'name': 'Christopher M Hull, M.D.', 'affiliation': 'University of Utah', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03988049,COMPLETED,22.0,ACTUAL,2021,I-V,1,1,1,1,1,0,University of Utah MidValley Dermatology,Murray,Utah,84107,40.6387337,-111.8850894,0.0,8.0,0.0,8.0,60.0,12.0,0.0,"University of Utah MidValley Dermatology, Murray, Utah 84107","Midvalley Health Center, Murray",NA,[],"[{'name': 'David R Smart, MD', 'affiliation': 'University of Utah', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06558838,ENROLLING_BY_INVITATION,40.0,ESTIMATED,2025,"II, III",0,1,1,0,0,0,University of Utah MidValley Dermatology,Murray,Utah,84107,40.6387337,-111.8850894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Utah MidValley Dermatology, Murray, Utah 84107","Midvalley Health Center, Murray",PHASE2,[],"[{'name': 'Christopher M Hull, M.D.', 'affiliation': 'University of Utah Dermatology', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05085730,COMPLETED,13.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,University of Texas Southwestern Medical Center,Dallas,Texas,75390,32.8113367,-96.8397899,0.0,0.0,0.0,0.0,13.0,0.0,0.0,"University of Texas Southwestern Medical Center, Dallas, Texas 75390","Dallas, TX 75390",NA,[],"[{'name': 'Jeffrey Kenkel, MD', 'affiliation': 'UT Southwestern- Department of Plastic Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03507036,COMPLETED,20.0,ACTUAL,2020,I-III,1,1,1,0,0,0,University of Texas Southwestern Medical Center,Dallas,Texas,75390,32.8113367,-96.8397899,0.0,0.0,0.0,0.0,15.0,0.0,0.0,"University of Texas Southwestern Medical Center, Dallas, Texas 75390","Dallas, TX 75390",NA,[],"[{'name': 'Jeffrey Kenkel, MD', 'affiliation': 'Chair & Professor', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06091215,COMPLETED,15.0,ACTUAL,2025,I-IV,1,1,1,1,0,0,University of Texas Southwestern Medical Center,Dallas,Texas,75390,32.8113367,-96.8397899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Texas Southwestern Medical Center, Dallas, Texas 75390","Dallas, TX 75390",NA,[],"[{'name': 'Jeffrey Kenkel, MD', 'affiliation': 'UT Southwestern', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT04616898,COMPLETED,12.0,ACTUAL,2024,All,1,1,1,1,1,1,University of Texas Southwestern,Dallas,Texas,75390,32.8113367,-96.8397899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Texas Southwestern, Dallas, Texas 75390","Dallas, TX 75390",NA,[],"[{'name': 'Jeffrey Kenkel, MD', 'affiliation': 'University of Texas', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT00027976,WITHDRAWN,0.0,ACTUAL,2013,"I, II, III",1,1,1,0,0,0,University of Texas - MD Anderson Cancer Center,Houston,Texas,77030-4009,29.7070421,-95.3971211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Texas - MD Anderson Cancer Center, Houston, Texas 77030-4009",MD Anderson Cancer Center,"PHASE2, PHASE3",[],"[{'name': 'Craig A. Elmets, MD', 'affiliation': 'University of Alabama at Birmingham', 'role': 'STUDY_CHAIR'}]"
NCT02099136,COMPLETED,45.0,ACTUAL,2016,"I, II, III",1,1,1,0,0,0,University of Rochester,Rochester,New York,14642,43.12247660000001,-77.62425739999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Rochester, Rochester, New York 14642","Rochester, NY 14642",PHASE2,[],"[{'name': 'Alice Pentland', 'affiliation': 'University of Rochester', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02090933,COMPLETED,25.0,ACTUAL,2016,"I, II, III",1,1,1,0,0,0,University of Rochester,Rochester,New York,14642,43.12247660000001,-77.62425739999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Rochester, Rochester, New York 14642","Rochester, NY 14642",PHASE2,[],"[{'name': 'Alice Pentland', 'affiliation': 'University of Rochester', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT00523588,COMPLETED,10.0,ESTIMATED,2010,I-III,1,1,1,0,0,0,"University of Pennsylvania, Department of Dermatology",Philadelphia,Pennsylvania,19104,39.9499954,-75.1929771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Pennsylvania, Department of Dermatology, Philadelphia, Pennsylvania 19104",Department of Dermatology,PHASE2,[],"[{'name': 'Victoria P Werth, M.D.', 'affiliation': 'University of Pennsylvania, Department of Dermatology and Internal Medicine', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02322086,COMPLETED,30.0,ACTUAL,2017,I-VI,1,1,1,1,1,1,University of North Carolina School of Medicine,Chapel Hill,North Carolina,27516,35.9058399,-79.0523659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of North Carolina School of Medicine, Chapel Hill, North Carolina 27516",UNC School of Medicine,PHASE2,[],"[{'name': 'Eric Wachter, Ph.D.', 'affiliation': 'Provectus Biopharmaceuticals, Inc.', 'role': 'STUDY_DIRECTOR'}]"
NCT01016964,COMPLETED,63.0,ACTUAL,2012,I-IV,1,1,1,1,0,0,"University of Minnesota, Department of Dermatology",Minneapolis,Minnesota,55455,44.9723263,-93.2314771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Minnesota, Department of Dermatology, Minneapolis, Minnesota 55455",UMN Department of Dermatology,NA,[],"[{'name': 'Maria Hordinsky, M.D.', 'affiliation': 'University of Minnesota', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Wilma Bergfeld, M.D.', 'affiliation': 'The Cleveland Clinic', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Lawrence Schachner, M.D.', 'affiliation': 'University of Miami', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05514834,COMPLETED,15.0,ACTUAL,2024,I-VI,1,1,1,1,1,1,University of Minnesota,Minneapolis,Minnesota,55455,44.97399,-93.2277285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Minnesota, Minneapolis, Minnesota 55455",University of Minnesota,EARLY_PHASE1,[],"[{'name': 'Maria Hordinsky, MD', 'affiliation': 'University of Minnesota', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03089580,COMPLETED,14.0,ACTUAL,2019,"I, IV",1,0,0,1,0,0,University of Michigan Kellogg Eye Center,Ann Arbor,Michigan,48105,42.2884872,-83.7370892,0.0,0.0,0.0,0.0,14.0,0.0,0.0,"University of Michigan Kellogg Eye Center, Ann Arbor, Michigan 48105",W.K. Kellogg Eye Center,NA,[],"[{'name': 'Sarah Wood, OD', 'affiliation': 'University of Michigan', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT00647556,COMPLETED,30.0,ACTUAL,2022,I-III,1,1,1,0,0,0,University of Michigan Department of Dermatology,Ann Arbor,Michigan,48109,42.2835629,-83.7271598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Michigan Department of Dermatology, Ann Arbor, Michigan 48109",Dermatology at Taubman Center,PHASE3,[],"[{'name': 'Ronald W Gottschalk, MD', 'affiliation': 'Galderma R&D', 'role': 'STUDY_DIRECTOR'}]"
NCT00027976,WITHDRAWN,0.0,ACTUAL,2013,"I, II, III",1,1,1,0,0,0,University of Michigan Comprehensive Cancer Center,Ann Arbor,Michigan,48109-0314,42.28435229999999,-83.7312896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Michigan Comprehensive Cancer Center, Ann Arbor, Michigan 48109-0314",Rogel Cancer Center,"PHASE2, PHASE3",[],"[{'name': 'Craig A. Elmets, MD', 'affiliation': 'University of Alabama at Birmingham', 'role': 'STUDY_CHAIR'}]"
NCT05383664,UNKNOWN,20.0,ESTIMATED,2023,I-III,1,1,1,0,0,0,University of Michigan,Ann Arbor,Michigan,48109,42.277145,-83.7382071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Michigan, Ann Arbor, Michigan 48109",University of Michigan,EARLY_PHASE1,"[{'name': 'Diane Fiolek', 'role': 'CONTACT', 'phone': '734-763-1469', 'email': 'dianemch@umich.edu'}]","[{'name': 'Jesse Leverett', 'affiliation': 'Access Business Group', 'role': 'STUDY_CHAIR'}, {'name': 'Gary Fisher, PhD', 'affiliation': 'University of Michigan', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03728569,TERMINATED,14.0,ACTUAL,2021,I-V,1,1,1,1,1,0,University of Michigan,Ann Arbor,Michigan,48109,42.277145,-83.7382071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Michigan, Ann Arbor, Michigan 48109",University of Michigan,EARLY_PHASE1,[],"[{'name': 'Gary Fisher, PhD', 'affiliation': 'University of Michigan', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02472405,COMPLETED,18.0,ACTUAL,2018,I-III,1,1,1,0,0,0,University of Miami Sylvester Comprehensive Cancer Center,Miami,Florida,33136,25.7882523,-80.2144666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Miami Sylvester Comprehensive Cancer Center, Miami, Florida 33136",Sylvester Comprehensive Cancer Center,NA,[],"[{'name': 'Keyvan Nouri, MD', 'affiliation': 'University of Miami Sylvester Comprehensive Cancer Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT00520910,COMPLETED,10.0,ACTUAL,2019,"II, III",0,1,1,0,0,0,University of Miami Skin Research Group Office,Miami,Florida,33136,25.7312214,-80.2577452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Miami Skin Research Group Office, Miami, Florida 33136",Skin Research Institute,PHASE2,[],"[{'name': 'Brian Berman, M.D., Ph.D.', 'affiliation': 'University of Miami, Department of Dermatology and Cutaneous Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01016964,COMPLETED,63.0,ACTUAL,2012,I-IV,1,1,1,1,0,0,University of Miami Miller School of Medicine - Dermatology,Miami,Florida,33136,25.7904029,-80.21186999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Miami Miller School of Medicine - Dermatology, Miami, Florida 33136",University of Miami Leonard M. Miller School of Medicine,NA,[],"[{'name': 'Maria Hordinsky, M.D.', 'affiliation': 'University of Minnesota', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Wilma Bergfeld, M.D.', 'affiliation': 'The Cleveland Clinic', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Lawrence Schachner, M.D.', 'affiliation': 'University of Miami', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05590585,COMPLETED,124.0,ACTUAL,2024,IV,0,0,0,1,0,0,University of Miami Miller School of Medicine,Miami,Florida,33136,25.7904029,-80.21186999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Miami Miller School of Medicine, Miami, Florida 33136",University of Miami Leonard M. Miller School of Medicine,PHASE4,[],"[{'name': 'Clinical Trial Management', 'affiliation': 'Regeneron Pharmaceuticals', 'role': 'STUDY_DIRECTOR'}]"
NCT02270645,COMPLETED,12.0,ACTUAL,2018,"I, II, III, IV",1,1,1,1,0,0,University of Miami Hospital and Clinics/Sylvester Comprehensive Cancer Center,Miami,Florida,33136,25.7882523,-80.2144666,0.0,0.0,0.0,0.0,24.0,0.0,0.0,"University of Miami Hospital and Clinics/Sylvester Comprehensive Cancer Center, Miami, Florida 33136",Sylvester Comprehensive Cancer Center,NA,[],"[{'name': 'Keyvan Nouri, MD', 'affiliation': 'University of Miami Silvester Comprenhensive Care Center', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01162850,COMPLETED,21.0,ACTUAL,2011,"II, III, IV",0,1,1,1,0,0,University of Miami Cosmetic Center,Miami,Florida,33140,25.8148678,-80.1404402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Miami Cosmetic Center, Miami, Florida 33140",Miami Center for Plastic Surgery,NA,[],"[{'name': 'Heather Woolery-Lloyd, MD', 'affiliation': 'University of Miami', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06801795,RECRUITING,8.0,ESTIMATED,2025,I-VI,1,1,1,1,1,1,University of Miami,Miami,Florida,33136,25.7169568,-80.2798198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Miami, Miami, Florida 33136",University of Miami,NA,"[{'name': 'Maria V Muniz', 'role': 'CONTACT', 'phone': '3056892646', 'email': 'mmuniz@med.miami.edu'}, {'name': 'Leigh Nattkemper, PhD', 'role': 'CONTACT', 'phone': '3055889734', 'email': 'lxn202@med.miami.edu'}]","[{'name': 'Ariel E Eber, MD', 'affiliation': 'University of Miami', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05166395,WITHDRAWN,0.0,ACTUAL,2024,I-IV,1,1,1,1,0,0,University of Miami,Miami,Florida,33136,25.7169568,-80.2798198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"University of Miami, Miami, Florida 33136",University of Miami,NA,[],"[{'name': 'Keyvan Nouri, MD', 'affiliation': 'University of Miami', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
